"Genus"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"667"	"Chamguava"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.457638117	NA	NA	NA	NA	14.287591349	NA
"668"	"Chamomilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.75	NA
"669"	"Chapparral"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA
"670"	"Chaptalia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.444567468	NA
"671"	"Cheilanthes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.752123135	NA
"672"	"Cheirodendron"	NA	NA	NA	NA	NA	NA	NA	NA	1.063066514	1.46833333333333	NA	NA	NA	NA	9.96147880566667	NA
"673"	"Chelidonium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.8854545454545	NA
"674"	"Chenopodiaceae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.916454545	NA
"675"	"Chenopodium"	NA	NA	NA	NA	NA	NA	NA	NA	2.10476128951613	3.46296994091143	NA	NA	NA	2.587983	23.1207998825855	21.4
"676"	"Chevreulia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.664110037	NA
"677"	"Chilopsis"	NA	NA	NA	NA	NA	NA	NA	NA	3.5897907	1.543996	NA	NA	NA	NA	4.301075268	NA
"678"	"Chimaphila"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.214	NA	NA	NA	NA	9.13	NA
"679"	"Chimarrhis"	NA	NA	NA	NA	NA	NA	NA	NA	1.96	2.25469949931875	NA	NA	NA	NA	16.2153179485	NA
"680"	"Chionanthus"	NA	NA	NA	NA	NA	NA	NA	NA	1.53041016866667	1.79087966666667	NA	NA	NA	NA	15.7126427056667	NA
"681"	"Chionochloa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.806626511111111	NA	0.661578947368421	NA	NA	4.166793273	NA
"682"	"Chloris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64054545454545	NA	NA	NA	NA	12.99359045525	NA
"683"	"Chlorocardium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA
"684"	"Chloroleucon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.119	NA
"685"	"Chlorophora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88	NA	NA	NA	NA	12.10653753	NA
"686"	"Choisya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.615384615	NA
"687"	"Chondrilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.153	NA	NA	NA	NA	8.89027272727273	NA
"688"	"Chorisia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA
"689"	"Christolea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.457	NA	NA	NA	NA	8.658008658	NA
"690"	"Chrysanthemoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.936507936	NA
"691"	"Chrysanthemum"	13.5093141552	NA	NA	NA	NA	NA	NA	NA	1.6246015065	2.6818147347	NA	NA	NA	NA	17.9677469667187	NA
"692"	"Chrysocephalum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1511433736667	NA
"693"	"Chrysochlamys"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.3742796850833	NA
"694"	"Chrysophyllum"	23.94	NA	NA	NA	NA	NA	NA	NA	2.501872669	1.41609422184211	NA	NA	NA	NA	13.1413898906923	NA
"695"	"Chrysopogon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.937428571428571	NA	0.317777777777778	NA	NA	18.158635951	NA
"696"	"Chrysosplenium"	NA	NA	NA	NA	NA	NA	NA	NA	0.475386935	2.42897822593333	NA	NA	NA	NA	33.6948616605455	NA
"697"	"Chrysothamnus"	NA	NA	NA	NA	NA	NA	NA	NA	2.36403935	2.09025529646154	NA	NA	NA	NA	19.5205840923	NA
"698"	"Chthonocephalus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.82	NA
"699"	"Chuquiraga"	NA	NA	NA	NA	NA	NA	NA	NA	2.49378	1.68	NA	NA	NA	NA	4.698745665	NA
"700"	"Chusquea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05638461538462	NA	NA	NA	NA	17.2845883066667	NA
"701"	"Cibotium"	NA	NA	NA	NA	NA	NA	NA	NA	0.996996996	1.53	NA	NA	NA	NA	11.4324045564545	NA
"702"	"Cicendia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.282	NA
"703"	"Cicerbita"	NA	NA	NA	NA	NA	NA	NA	NA	0.696390038	2.504120778	NA	NA	NA	NA	33.996976212	NA
"704"	"Cichorium"	16.9820581432	NA	NA	NA	NA	NA	NA	NA	1.243013829	2.1987808366	NA	NA	NA	NA	23.729937881087	NA
"705"	"Cicuta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	22.4746666666667	NA
"706"	"Cinnamomum"	NA	NA	NA	NA	NA	NA	NA	NA	1.187679286	1.63587902626667	NA	NA	NA	NA	11.3877786116341	NA
"707"	"Circaea"	16.3493360215	NA	NA	NA	NA	NA	NA	NA	0.5211618115	2.24083808944286	NA	NA	NA	NA	42.6483375056364	NA
"708"	"Cirsium"	15.6056041714	NA	NA	NA	NA	NA	NA	NA	1.4857453404	2.10894612735217	NA	0.575	NA	1.980273	17.3673096141667	NA
"709"	"Cissus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39966666666667	NA	NA	NA	NA	17.3581868688333	NA
"710"	"Cistus"	NA	122	NA	NA	NA	NA	NA	NA	2.90302603528571	1.69169300851967	NA	NA	NA	NA	8.8482395552	NA
"711"	"Citharexylum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	9.65839035466667	NA
"712"	"Citriobatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.599030157	NA
"713"	"Citronella"	24.575	NA	NA	NA	NA	NA	NA	NA	1.940234708	1.799	NA	NA	NA	NA	9.272074103	NA
"714"	"Citrullus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.888353728	NA
"715"	"Citrus"	NA	NA	NA	NA	NA	NA	NA	NA	2.31174089069231	3.4515360058	NA	NA	NA	NA	15.8563230250833	NA
"716"	"Cladina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA
"717"	"Cladium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.976332046285714	NA	NA	NA	NA	7.452	NA
"718"	"Cladostemon"	NA	NA	NA	NA	NA	NA	NA	NA	3.805286911	5.902	NA	NA	NA	NA	15.51	NA
"719"	"Cladrastis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA
"720"	"Claoxylon"	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	19.4109832775	NA
"721"	"Clarisia"	NA	NA	NA	NA	NA	NA	NA	NA	2.2462725915	2.2025	NA	NA	NA	NA	9.349182576	NA
"722"	"Clausena"	NA	NA	NA	NA	NA	NA	NA	NA	2.596412556	2.895	NA	NA	NA	NA	11.15	NA
"723"	"Clavija"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA
"724"	"Claytonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.1118713087838	NA
"725"	"Cleistanthus"	NA	NA	NA	NA	NA	NA	NA	NA	1.218442424	1.981709386825	NA	NA	NA	NA	18.05727881525	NA
"726"	"Cleistogenes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11825	NA	NA	NA	NA	9.074410163	NA
"727"	"Clematis"	NA	NA	NA	NA	NA	NA	NA	NA	1.19532386433333	2.415065	NA	NA	NA	NA	20.8580813798947	18.8
"728"	"Clermontia"	NA	NA	NA	NA	NA	NA	NA	NA	0.9211842395	2.635	NA	NA	NA	NA	20.6008233246	NA
"729"	"Clerodendron"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2105	NA	NA	NA	NA	NA	NA
"730"	"Clerodendrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	NA	NA	NA	NA	19.193857965	NA
"731"	"Clethra"	NA	NA	NA	NA	NA	NA	NA	NA	1.17186252866667	1.20133333333333	NA	NA	NA	NA	13.9427213183333	NA
"732"	"Cleyera"	NA	NA	NA	NA	NA	NA	NA	NA	1.215556621	1.17155031062	NA	NA	NA	NA	8.9700183446	NA
"733"	"Clidemia"	NA	NA	NA	NA	NA	NA	NA	NA	1.21585005316667	1.87421946738462	NA	NA	NA	NA	24.7191463056061	NA
"734"	"Cliffortia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.929444444444444	NA	NA	NA	NA	NA	NA
"735"	"Clinopodium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.623385	NA	NA	NA	0.56056	26.8475341945	NA
"736"	"Clintonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.922	NA	NA	NA	NA	NA	NA
"737"	"Clitoria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.67	NA	NA	NA	NA	12.991494593	NA
"738"	"Clivia"	NA	NA	NA	NA	NA	NA	NA	NA	1.267021906	2.14	NA	NA	NA	NA	16.89	NA
"739"	"Clusia"	40.755	NA	NA	NA	NA	NA	NA	NA	1.446604301	0.887933509315789	NA	NA	NA	NA	5.87241220055556	NA
"740"	"Cneorum"	NA	NA	NA	NA	NA	NA	NA	NA	2.43719298	2.01	NA	NA	NA	NA	9.89108991333333	NA
"741"	"Cnestidium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.741906154	NA
"742"	"Cnicus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.396	NA
"743"	"Cnidium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.032	NA
"744"	"Coccoloba"	NA	NA	NA	NA	NA	NA	NA	NA	1.137264	1.160537184	NA	NA	NA	NA	16.0274581545195	NA
"745"	"Cochlearia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	26.1341050519722	NA
"746"	"Cochlidium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.928571428	NA
"747"	"Cochlospermum"	NA	NA	NA	NA	NA	NA	NA	NA	1.244640558	1.833	NA	NA	NA	NA	28.6769869074	NA
"748"	"Cocos"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.075	NA	NA	NA	NA	NA	NA
"749"	"Codia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.675	NA	NA	NA	NA	3.75	NA
"750"	"Codon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.564102564	NA
"751"	"Codonanthe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.541501039	NA
"752"	"Codonocarpus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.03	NA
"753"	"Coelodepas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA
"754"	"Coeloglossum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3847877035	NA	NA	NA	NA	21.405709785	NA
"755"	"Coffea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.11	NA	NA	NA	NA	15.3149759813333	NA
"756"	"Coincya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	NA
"757"	"Cojoba"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.6774477322	NA
"758"	"Cola"	NA	NA	NA	NA	NA	NA	NA	NA	2.372759856	2.648	NA	NA	NA	NA	11.16	NA
"759"	"Colchicum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.632	NA
"760"	"Coleogyne"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5525	NA	NA	NA	NA	NA	NA
"761"	"Colletia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.669572787	NA
"762"	"Colliguaja"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3475	NA	NA	NA	NA	NA	NA
"763"	"Collinsonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA
"764"	"Collospermum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.752525963	NA
"765"	"Colobanthus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	NA	NA
"766"	"Cologania"	NA	NA	NA	NA	NA	NA	NA	NA	2.202989745	3.8111722592	NA	NA	NA	NA	14.36041056	NA
"767"	"Colophospermum"	NA	NA	NA	NA	NA	NA	NA	NA	3.6426	2.47769230769231	NA	NA	NA	NA	10.36	NA
"768"	"Colubrina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	NA	18.30363422875	NA
"769"	"Columnea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.729613733	NA
"770"	"Colutea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4609565217	NA
"771"	"Comandra"	22.48195012	NA	NA	NA	NA	NA	NA	NA	1.17290214364286	2.10594	NA	NA	NA	NA	18.085337564125	NA
"772"	"Comarostaphylis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA
"773"	"Comarum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3366957807	NA	NA	NA	NA	21.734784121	NA
"774"	"Combretaceae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67290799194118	NA	NA	NA	NA	NA	NA
"775"	"Combretum"	NA	NA	NA	NA	NA	NA	NA	NA	2.1333710174	1.81411278031167	NA	NA	NA	NA	12.2718837056875	NA
"776"	"Comesperma"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA
"777"	"Commelina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3765	NA	NA	NA	NA	22.799407751	NA
"778"	"Commersonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.02	NA
"779"	"Commiphora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA
"780"	"Compsoneura"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"781"	"Comptonia"	NA	NA	NA	NA	NA	NA	NA	NA	1.667610371	2.15333333333333	NA	NA	NA	NA	13.252869058	NA
"782"	"Conceveiba"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.97333333333333	NA	NA	NA	NA	NA	NA
"783"	"Condalia"	NA	NA	NA	NA	NA	NA	NA	NA	1.655172413	2.36	NA	NA	NA	NA	8.57757830275	NA
"784"	"Conium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8783798963	NA
"785"	"Connarus"	NA	NA	NA	NA	NA	NA	NA	NA	2.294739979	1.21538461538462	NA	NA	NA	NA	12.11896975725	NA
"786"	"Conophytum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.903311762	NA
"787"	"Conopodium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.86	NA	NA	NA	NA	22.5	NA
"788"	"Conospermum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	7.0416004565	NA
"789"	"Conostegia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9915770524444	NA
"790"	"Conostephium"	NA	NA	NA	NA	NA	NA	NA	NA	1.9709653855	0.911	NA	NA	NA	NA	4.622454405	NA
"791"	"Conringia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.452	NA
"792"	"Consolida"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.856	NA
"793"	"Convallaria"	NA	NA	NA	NA	NA	NA	NA	NA	0.90534	2.93909090909091	NA	NA	NA	NA	30.6151620633846	NA
"794"	"Convolvulus"	NA	NA	NA	NA	NA	NA	NA	NA	1.5661337745	2.69363482133333	NA	NA	NA	NA	26.6334375801219	NA
"795"	"Conyza"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27533333332	NA	NA	NA	NA	22.2386147156522	29.3
"796"	"Copa<ed>fera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5675	NA	NA	NA	NA	NA	NA
"797"	"Copaifera"	NA	NA	NA	NA	NA	NA	NA	NA	2.52	2.53851169159362	NA	NA	NA	NA	11.390351311	NA
"798"	"Coprosma"	NA	NA	NA	NA	NA	NA	NA	NA	1.60514319981818	1.51998404712414	NA	NA	NA	NA	22.0134595164286	NA
"799"	"Coptis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5976016083	NA
"800"	"Cordia"	NA	NA	NA	NA	NA	NA	NA	NA	2.6729770795	2.56218468642353	NA	NA	NA	0.5383335	17.3853548567355	NA
"801"	"Cordobia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.525995349	NA
"802"	"Cordyline"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.3851480435	NA
"803"	"Coreopsis"	34.9902879277778	NA	NA	NA	NA	NA	NA	NA	1.17878032457895	1.6325089697375	NA	2.14469083333333	NA	NA	14.9349789568261	NA
"804"	"Coriandrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.427	NA
"805"	"Coriaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38814235	NA	NA	NA	NA	NA	NA
"806"	"Corispermum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29333333333333	NA	NA	NA	NA	21.28	NA
"807"	"Cornus"	22.0223072706667	34.4	NA	NA	NA	NA	NA	NA	0.9280689028	1.96137505011364	0.571575	NA	NA	1.078625	23.5669375490496	21.3
"808"	"Corokia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.592302459	NA
"809"	"Coronilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.144	NA	NA	NA	NA	25.8583858594474	NA
"810"	"Coronopus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.1457743085	NA
"811"	"Correa"	NA	NA	NA	NA	NA	NA	NA	NA	0.891175168	1.17941295861667	NA	NA	NA	NA	13.34939327225	NA
"812"	"Corrigiola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.9986666666667	NA
"813"	"Cortaderia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	4.9234516645	NA
"814"	"Cortesia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23	NA
"815"	"Cortiella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA
"816"	"Corybas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.9244988045	NA
"817"	"Corydalis"	NA	NA	NA	NA	NA	NA	NA	NA	2.331451472	5.8661857426	NA	NA	NA	NA	38.04372748075	NA
"818"	"Corylopsis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA
"819"	"Corylus"	21.1988078019231	36	NA	NA	NA	NA	NA	NA	0.952455406509091	2.14472402597273	NA	1.115105	NA	NA	20.4788343782848	30.8
"820"	"Corymbia"	NA	NA	NA	NA	NA	NA	NA	NA	1.720744938	0.83124984123125	NA	NA	NA	NA	5.17655849207692	NA
"821"	"Corynephorus"	NA	NA	NA	NA	NA	NA	NA	NA	1.7875	2.86	NA	NA	NA	NA	15.356875	NA
"822"	"Coryphantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA
"823"	"Cosmibuena"	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1	NA	NA	NA	NA	6.896551724	NA
"824"	"Cosmos"	NA	NA	NA	NA	NA	NA	NA	NA	1.353518354	3.8575273105	NA	NA	NA	NA	28.5	NA
"825"	"Costus"	NA	NA	NA	NA	NA	NA	NA	NA	0.922768304	1.838310106	NA	NA	NA	NA	24.0101181753333	NA
"826"	"Cotinus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.551098376	NA
"827"	"Cotoneaster"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.331	NA	NA	NA	NA	12.7382131828929	14
"828"	"Cotula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.6588260815	NA
"829"	"Cotylelobium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	4.149377593	NA
"830"	"Couepia"	27.66375	NA	NA	NA	NA	NA	NA	NA	1.916960253	1.537395833325	NA	NA	NA	NA	8.463817284	NA
"831"	"Coula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA
"832"	"Couratari"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43625	NA	NA	NA	NA	NA	NA
"833"	"Coursetia"	NA	NA	NA	NA	NA	NA	NA	NA	1.175439	3.15017652	NA	NA	NA	NA	26.8	NA
"834"	"Cousinia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.787723785	NA
"835"	"Coussapoa"	31.21	NA	NA	NA	NA	NA	NA	NA	1.98	1.48666666666667	NA	NA	NA	NA	9.53109615375	NA
"836"	"Coussarea"	14.1825	NA	NA	NA	NA	NA	NA	NA	3.0121950405	2.27468750001875	NA	NA	NA	NA	20.677281616129	NA
"837"	"Coutarea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.216682546	NA	NA	NA	NA	25.443750871	NA
"838"	"Crambe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.026	NA
"839"	"Craspedia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	NA
"840"	"Crassula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6393651258	NA
"841"	"Crataegus"	25.563672549	NA	NA	NA	NA	NA	NA	NA	1.851676023125	1.8276454999381	NA	NA	NA	NA	13.6566162973265	20.4
"842"	"Crateva"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA
"843"	"Cratoxylon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.89	NA	NA	NA	NA	NA	NA
"844"	"Cratoxylum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28333333333333	NA	NA	NA	NA	NA	NA
"845"	"Cremanthodium"	NA	NA	NA	NA	NA	NA	NA	NA	1.41501	2.96729733185	NA	NA	NA	NA	18.4568139085	NA
"846"	"Crepidospermum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA
"847"	"Crepis"	NA	NA	NA	NA	NA	NA	NA	NA	1.02510878633333	2.30426711574762	NA	NA	NA	NA	27.025246824197	NA
"848"	"Crescentia"	NA	NA	NA	NA	NA	NA	NA	NA	1.36	2	NA	NA	NA	NA	19.077960784	NA
"849"	"Cressa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.613770052	NA
"850"	"Crinodendron"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA	NA	NA
"851"	"Crinum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.365	NA	NA	NA	NA	NA	NA
"852"	"Crithmum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.225	NA
"853"	"Crocosmia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.988505747	NA
"854"	"Crotalaria"	NA	NA	NA	NA	NA	NA	NA	NA	1.15266666666667	3.479	NA	NA	NA	NA	29.28376781	NA
"855"	"Croton"	NA	NA	NA	NA	NA	NA	NA	NA	2.17770218533333	2.72171554368182	NA	NA	NA	NA	18.9741183236809	NA
"856"	"Cruciata"	NA	NA	NA	NA	NA	NA	NA	NA	1.011434397	2.3981189362	NA	NA	NA	NA	26.9700049305625	NA
"857"	"Cryosophila"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.239766081	NA
"858"	"Cryptandra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.329081632	NA
"859"	"Cryptantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA
"860"	"Cryptocarya"	NA	NA	NA	NA	NA	NA	NA	NA	1.2309420285	1.3475	NA	NA	NA	0.1285	9.08099911122222	NA
"861"	"Cryptogramma"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	NA
"862"	"Cryptomeria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12545454545455	NA	NA	NA	NA	NA	NA
"863"	"Cryptosepalum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27333333333333	NA	NA	NA	NA	NA	NA
"864"	"Cryptostylis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.971146788	NA
"865"	"CS"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.4	NA
"866"	"Ctenitis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA	NA	NA	NA
"867"	"Ctenopteris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.317728269	NA
"868"	"Cuatresia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"869"	"Cucurbita"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.484	NA
"870"	"Cunninghamia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.535	NA	NA	NA	NA	NA	NA
"871"	"Cunonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.48	NA
"872"	"Cupania"	NA	NA	NA	NA	NA	NA	NA	NA	1.731104159	1.95303846244444	NA	NA	NA	NA	12.0128878454352	NA
"873"	"Cupaniopsis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53857258575	NA	NA	NA	NA	9.286816865	NA
"874"	"Cuphea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.787279292	NA
